head,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,action
"['199.33333333333331', '148.0', '1']","['239.33333333333331', '154.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['254.0', '114.0', '1']","['197.33333333333331', '112.0', '1']","['255.33333333333331', '56.0', '0']","['194.0', '67.33333333333333', '1']","['326.0', '151.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['408.66666666666663', '158.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['296.0', '226.0', '0']",bench_press
,,,,,,,,,,,,,
"['0.75', '0.75', '0']","['228.75', '122.25', '1']","['0.75', '0.75', '0']","['217.5', '73.5', '1']","['295.5', '78.75', '1']","['208.5', '28.5', '1']","['300.75', '44.25', '1']","['298.5', '102.0', '0']","['0.75', '0.75', '0']","['349.5', '98.25', '1']","['426.0', '109.5', '1']","['342.75', '216.0', '1']","['417.0', '194.25', '1']",bench_press
,,,,,,,,,,,,,
"['200.66666666666666', '138.0', '1']","['220.66666666666666', '146.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['222.66666666666666', '110.0', '1']","['266.0', '90.0', '1']","['226.0', '72.66666666666666', '1']","['268.0', '62.666666666666664', '1']","['292.66666666666663', '143.33333333333331', '1']","['309.3333333333333', '132.66666666666666', '1']","['340.66666666666663', '161.33333333333331', '1']","['371.3333333333333', '139.33333333333331', '1']","['331.3333333333333', '230.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']",bench_press
,,,,,,,,,,,,,
"['276.0', '146.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['289.3333333333333', '172.0', '1']","['168.0', '147.33333333333331', '1']","['312.66666666666663', '156.66666666666666', '1']","['158.0', '104.66666666666666', '1']","['334.66666666666663', '108.0', '1']","['168.66666666666666', '167.33333333333331', '1']","['222.0', '173.33333333333331', '1']","['57.33333333333333', '184.0', '1']","['200.66666666666666', '203.33333333333331', '1']","['62.666666666666664', '264.66666666666663', '1']","['0.6666666666666666', '0.6666666666666666', '0']",bench_press
,,,,,,,,,,,,,
"['213.75', '113.25', '1']","['216.75', '129.75', '1']","['252.75', '114.75', '1']","['218.25', '99.75', '1']","['270.75', '89.25', '1']","['209.25', '62.25', '1']","['273.75', '53.25', '1']","['285.0', '162.0', '1']","['321.75', '150.0', '1']","['339.75', '193.5', '1']","['381.75', '180.0', '1']","['303.0', '252.0', '1']","['359.25', '231.0', '1']",bench_press
,,,,,,,,,,,,,
"['222.75', '225.0', '0']","['222.0', '243.75', '1']","['0.75', '0.75', '0']","['207.75', '219.0', '1']","['285.0', '207.0', '1']","['204.0', '187.5', '1']","['282.75', '171.0', '1']","['288.0', '264.75', '1']","['315.0', '252.75', '1']","['333.75', '299.25', '1']","['381.0', '290.25', '1']","['319.5', '353.25', '1']","['350.25', '348.75', '1']",bench_press
,,,,,,,,,,,,,
"['0.8', '0.8', '0']","['225.60000000000002', '227.20000000000002', '1']","['268.8', '225.60000000000002', '1']","['212.8', '208.0', '1']","['283.2', '205.60000000000002', '1']","['199.20000000000002', '185.60000000000002', '1']","['295.2', '185.60000000000002', '1']","['0.8', '0.8', '0']","['0.8', '0.8', '0']","['210.4', '257.6', '1']","['274.40000000000003', '253.60000000000002', '1']","['200.8', '317.6', '1']","['292.0', '314.40000000000003', '1']",bench_press
,,,,,,,,,,,,,
"['175.20000000000002', '232.8', '1']","['196.0', '240.0', '1']","['0.8', '0.8', '0']","['199.20000000000002', '208.0', '1']","['0.8', '0.8', '0']","['0.8', '0.8', '0']","['0.8', '0.8', '0']","['256.8', '226.4', '1']","['0.8', '0.8', '0']","['314.40000000000003', '241.60000000000002', '1']","['0.8', '0.8', '0']","['295.2', '293.6', '1']","['289.6', '279.2', '1']",bench_press
,,,,,,,,,,,,,
"['248.25', '163.5', '1']","['247.5', '180.0', '1']","['249.75', '181.5', '1']","['195.75', '153.75', '1']","['302.25', '153.75', '1']","['179.25', '113.25', '1']","['315.0', '117.75', '1']","['228.75', '219.0', '1']","['274.5', '218.25', '1']","['196.5', '240.75', '1']","['320.25', '246.0', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",bench_press
,,,,,,,,,,,,,
"['297.0', '120.75', '1']","['0.75', '0.75', '0']","['301.5', '135.0', '1']","['232.5', '99.75', '1']","['317.25', '120.0', '1']","['233.25', '64.5', '1']","['321.0', '75.0', '1']","['0.75', '0.75', '0']","['226.5', '144.75', '1']","['138.75', '108.0', '1']","['175.5', '120.75', '1']","['117.0', '177.75', '1']","['153.75', '191.25', '1']",bench_press
,,,,,,,,,,,,,
"['219.0', '147.0', '1']","['241.5', '177.0', '1']","['0.75', '0.75', '0']","['232.5', '121.5', '1']","['311.25', '100.5', '1']","['226.5', '60.75', '1']","['326.25', '44.25', '1']","['322.5', '196.5', '1']","['351.0', '179.25', '1']","['0.75', '0.75', '0']","['462.0', '234.0', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",bench_press
,,,,,,,,,,,,,
"['266.25', '150.0', '1']","['0.75', '0.75', '0']","['255.75', '186.0', '1']","['168.0', '109.5', '1']","['288.0', '162.0', '1']","['157.5', '63.75', '1']","['310.5', '100.5', '1']","['89.25', '171.0', '1']","['137.25', '205.5', '1']","['0.75', '0.75', '0']","['66.75', '288.0', '1']","['12.75', '304.5', '1']","['0.75', '0.75', '0']",bench_press
,,,,,,,,,,,,,
"['0.75', '0.75', '0']","['218.25', '170.25', '0']","['279.0', '167.25', '0']","['207.75', '142.5', '1']","['293.25', '140.25', '1']","['196.5', '102.75', '1']","['303.0', '101.25', '1']","['229.5', '190.5', '1']","['276.75', '184.5', '1']","['210.0', '232.5', '1']","['303.75', '231.0', '1']","['212.25', '307.5', '1']","['309.0', '307.5', '1']",bench_press
,,,,,,,,,,,,,
"['285.3333333333333', '132.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['272.0', '143.33333333333331', '1']","['233.33333333333331', '104.0', '1']","['276.0', '119.33333333333333', '1']","['234.66666666666666', '81.33333333333333', '1']","['281.3333333333333', '92.66666666666666', '1']","['194.0', '124.66666666666666', '1']","['218.66666666666666', '144.66666666666666', '1']","['151.33333333333331', '144.0', '1']","['194.66666666666666', '158.0', '1']","['157.33333333333331', '187.33333333333331', '1']","['188.66666666666666', '214.66666666666666', '1']",bench_press
,,,,,,,,,,,,,
"['0.6666666666666666', '0.6666666666666666', '0']","['178.0', '134.66666666666666', '1']","['277.3333333333333', '132.0', '1']","['134.66666666666666', '112.66666666666666', '1']","['315.3333333333333', '109.33333333333333', '1']","['112.0', '36.666666666666664', '1']","['336.66666666666663', '32.0', '1']","['171.33333333333331', '167.33333333333331', '1']","['262.66666666666663', '170.66666666666666', '1']","['90.0', '244.0', '1']","['304.66666666666663', '248.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",bench_press
,,,,,,,,,,,,,
"['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['292.66666666666663', '198.0', '1']","['86.66666666666666', '130.66666666666666', '1']","['341.3333333333333', '146.66666666666666', '1']","['67.33333333333333', '22.0', '1']","['370.0', '24.0', '1']","['80.66666666666666', '186.0', '1']","['222.0', '225.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",bench_press
,,,,,,,,,,,,,
"['133.5', '123.0', '1']","['156.75', '133.5', '1']","['0.75', '0.75', '0']","['173.25', '111.75', '1']","['207.0', '74.25', '1']","['159.75', '50.25', '1']","['210.75', '25.5', '1']","['250.5', '137.25', '1']","['259.5', '110.25', '1']","['354.0', '146.25', '1']","['342.75', '106.5', '1']","['335.25', '225.0', '1']","['0.75', '0.75', '0']",bench_press
,,,,,,,,,,,,,
"['250.54210526315788', '193.38421052631577', '1']","['240.06315789473683', '231.4894736842105', '1']","['0.9526315789473684', '0.9526315789473684', '0']","['213.38947368421051', '185.76315789473682', '1']","['337.2315789473684', '144.79999999999998', '1']","['200.05263157894737', '131.46315789473684', '1']","['344.85263157894735', '99.07368421052631', '1']","['351.5210526315789', '274.35789473684207', '1']","['402.9631578947368', '255.30526315789473', '1']","['309.60526315789474', '336.27894736842103', '0']","['0.9526315789473684', '0.9526315789473684', '0']","['0.9526315789473684', '0.9526315789473684', '0']","['0.9526315789473684', '0.9526315789473684', '0']",bench_press
,,,,,,,,,,,,,
"['158.25', '168.0', '1']","['168.0', '184.5', '1']","['0.75', '0.75', '0']","['168.0', '139.5', '1']","['213.0', '141.0', '1']","['162.75', '99.75', '1']","['218.25', '109.5', '1']","['231.0', '176.25', '1']","['253.5', '164.25', '1']","['266.25', '182.25', '1']","['308.25', '179.25', '1']","['281.25', '259.5', '1']","['318.75', '247.5', '1']",bench_press
,,,,,,,,,,,,,
"['200.25', '192.0', '1']","['198.0', '234.75', '1']","['257.25', '180.75', '1']","['177.75', '195.0', '1']","['282.75', '144.75', '1']","['161.25', '153.75', '1']","['303.0', '105.0', '1']","['306.0', '249.0', '1']","['347.25', '221.25', '1']","['0.75', '0.75', '0']","['469.5', '246.75', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",bench_press
,,,,,,,,,,,,,
"['238.47087378640776', '204.13106796116506', '1']","['170.74514563106797', '237.51699029126215', '1']","['262.31796116504853', '281.3956310679612', '1']","['101.1116504854369', '226.07038834951456', '1']","['336.72087378640776', '322.4126213592233', '1']","['72.49514563106796', '139.26699029126215', '1']","['370.1067961165049', '189.8228155339806', '1']","['47.69417475728155', '368.1990291262136', '1']","['132.58980582524273', '390.1383495145631', '1']","['0.9538834951456311', '0.9538834951456311', '0']","['0.9538834951456311', '0.9538834951456311', '0']","['0.9538834951456311', '0.9538834951456311', '0']","['0.9538834951456311', '0.9538834951456311', '0']",bench_press
,,,,,,,,,,,,,
"['249.91747572815535', '198.40776699029126', '1']","['245.14805825242718', '282.3495145631068', '1']","['332.90533980582524', '241.33252427184468', '1']","['192.68446601941747', '315.7354368932039', '1']","['362.4757281553398', '189.8228155339806', '1']","['154.52912621359224', '187.91504854368932', '1']","['368.1990291262136', '122.09708737864078', '1']","['0.9538834951456311', '0.9538834951456311', '0']","['426.3859223300971', '370.1067961165049', '1']","['0.9538834951456311', '0.9538834951456311', '0']","['0.9538834951456311', '0.9538834951456311', '0']","['0.9538834951456311', '0.9538834951456311', '0']","['0.9538834951456311', '0.9538834951456311', '0']",bench_press
,,,,,,,,,,,,,
"['274.5', '178.5', '1']","['1.5', '1.5', '0']","['235.5', '180.0', '1']","['226.5', '132.0', '1']","['241.5', '126.0', '1']","['222.0', '103.5', '1']","['243.0', '90.0', '1']","['1.5', '1.5', '0']","['123.0', '181.5', '1']","['1.5', '1.5', '0']","['54.0', '202.5', '1']","['82.5', '262.5', '1']","['61.5', '289.5', '1']",bench_press
,,,,,,,,,,,,,
"['184.66666666666666', '112.66666666666666', '1']","['135.33333333333331', '134.0', '1']","['212.0', '136.0', '1']","['118.0', '109.33333333333333', '1']","['240.0', '112.66666666666666', '1']","['100.0', '73.33333333333333', '1']","['249.33333333333331', '76.0', '1']","['145.33333333333331', '175.33333333333331', '1']","['190.0', '176.66666666666666', '1']","['85.33333333333333', '250.66666666666666', '1']","['222.66666666666666', '252.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",bench_press
,,,,,,,,,,,,,
"['141.75', '207.75', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['120.75', '192.75', '1']","['188.25', '189.75', '1']","['113.25', '168.0', '1']","['197.25', '164.25', '1']","['179.25', '223.5', '1']","['207.75', '216.0', '1']","['195.0', '246.75', '1']","['258.0', '236.25', '1']","['0.75', '0.75', '0']","['272.25', '287.25', '1']",bench_press
,,,,,,,,,,,,,
"['160.66666666666666', '116.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['146.0', '103.33333333333333', '1']","['206.66666666666666', '100.0', '1']","['127.33333333333333', '76.0', '1']","['215.33333333333331', '74.0', '1']","['188.66666666666666', '138.0', '1']","['213.33333333333331', '122.66666666666666', '1']","['208.66666666666666', '158.0', '1']","['275.3333333333333', '147.33333333333331', '1']","['191.33333333333331', '228.0', '1']","['284.66666666666663', '196.66666666666666', '1']",bench_press
,,,,,,,,,,,,,
"['332.66666666666663', '164.66666666666666', '1']","['293.3333333333333', '148.66666666666666', '0']","['288.0', '196.66666666666666', '1']","['290.66666666666663', '106.0', '0']","['275.3333333333333', '128.66666666666666', '1']","['297.3333333333333', '58.0', '0']","['286.66666666666663', '63.33333333333333', '0']","['157.33333333333331', '142.0', '1']","['154.0', '178.66666666666666', '1']","['107.33333333333333', '153.33333333333331', '1']","['64.0', '209.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",bench_press
,,,,,,,,,,,,,
"['190.0', '138.66666666666666', '0']","['194.0', '148.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['181.33333333333331', '126.66666666666666', '1']","['254.66666666666666', '113.33333333333333', '1']","['167.33333333333331', '85.33333333333333', '1']","['262.66666666666663', '85.33333333333333', '1']","['262.66666666666663', '158.0', '1']","['272.66666666666663', '142.0', '1']","['287.3333333333333', '173.33333333333331', '1']","['352.66666666666663', '160.0', '1']","['276.0', '258.66666666666663', '1']","['360.66666666666663', '226.66666666666666', '1']",bench_press
,,,,,,,,,,,,,
"['185.33333333333331', '103.33333333333333', '0']","['185.33333333333331', '117.33333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['173.33333333333331', '87.33333333333333', '1']","['238.0', '78.66666666666666', '1']","['160.0', '52.666666666666664', '1']","['245.33333333333331', '48.666666666666664', '1']","['236.66666666666666', '118.66666666666666', '1']","['266.66666666666663', '108.66666666666666', '1']","['259.3333333333333', '131.33333333333331', '1']","['323.3333333333333', '121.33333333333333', '1']","['256.0', '197.33333333333331', '1']","['330.66666666666663', '176.66666666666666', '1']",bench_press
,,,,,,,,,,,,,
"['236.25', '171.75', '0']","['196.5', '204.0', '1']","['276.0', '191.25', '1']","['159.75', '175.5', '1']","['310.5', '170.25', '1']","['144.0', '122.25', '1']","['324.0', '121.5', '1']","['201.0', '237.0', '1']","['276.0', '230.25', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",bench_press
,,,,,,,,,,,,,
"['231.0', '121.5', '1']","['227.25', '151.5', '1']","['0.75', '0.75', '0']","['213.0', '120.0', '1']","['287.25', '101.25', '1']","['206.25', '76.5', '1']","['295.5', '60.0', '1']","['297.75', '147.0', '1']","['330.75', '134.25', '1']","['314.25', '190.5', '1']","['403.5', '157.5', '1']","['302.25', '235.5', '1']","['366.75', '207.0', '1']",bench_press
,,,,,,,,,,,,,
"['253.5', '177.75', '1']","['0.75', '0.75', '0']","['233.25', '195.0', '1']","['186.0', '132.75', '1']","['236.25', '153.0', '1']","['188.25', '97.5', '1']","['242.25', '102.0', '1']","['0.75', '0.75', '0']","['155.25', '207.75', '1']","['43.5', '201.75', '1']","['84.0', '227.25', '1']","['83.25', '276.75', '1']","['114.75', '307.5', '1']",bench_press
,,,,,,,,,,,,,
"['281.978947368421', '179.09473684210525', '0']","['0.9526315789473684', '0.9526315789473684', '0']","['283.88421052631577', '211.4842105263158', '1']","['219.10526315789474', '144.79999999999998', '1']","['299.12631578947367', '171.4736842105263', '1']","['209.57894736842104', '93.3578947368421', '1']","['308.65263157894736', '118.12631578947368', '1']","['160.99473684210525', '208.62631578947367', '1']","['177.18947368421053', '232.44210526315788', '1']","['53.34736842105263', '244.82631578947368', '1']","['121.93684210526315', '304.84210526315786', '1']","['75.2578947368421', '316.2736842105263', '1']","['0.9526315789473684', '0.9526315789473684', '0']",bench_press
,,,,,,,,,,,,,
"['0.75', '0.75', '0']","['152.25', '177.0', '1']","['0.75', '0.75', '0']","['134.25', '160.5', '1']","['222.0', '153.75', '1']","['123.0', '123.75', '1']","['234.75', '120.75', '1']","['159.75', '179.25', '1']","['219.0', '170.25', '1']","['179.25', '195.0', '1']","['231.0', '189.0', '1']","['180.0', '262.5', '1']","['220.5', '259.5', '1']",bench_press
,,,,,,,,,,,,,
"['0.75', '0.75', '0']","['176.25', '165.0', '1']","['0.75', '0.75', '0']","['157.5', '138.75', '1']","['251.25', '129.75', '1']","['147.75', '102.75', '1']","['259.5', '99.0', '1']","['192.0', '151.5', '1']","['236.25', '141.0', '1']","['199.5', '171.75', '1']","['255.0', '171.0', '1']","['210.75', '248.25', '1']","['251.25', '245.25', '1']",bench_press
,,,,,,,,,,,,,
"['261', '235', '1']","['288', '243', '1']","['279', '224', '1']","['288', '197', '1']","['290', '201', '0']","['283', '149', '1']","['287', '182', '0']","['352', '247', '1']","['357', '222', '1']","['414', '246', '1']","['400', '226', '1']","['405', '322', '1']","['390', '300', '1']",bench_press
,,,,,,,,,,,,,
"['240.0', '174.75', '1']","['221.25', '201.75', '1']","['308.25', '177.0', '0']","['198.75', '166.5', '1']","['327.0', '153.75', '1']","['192.75', '109.5', '1']","['336.0', '104.25', '1']","['285.75', '216.75', '1']","['345.0', '202.5', '1']","['272.25', '279.0', '1']","['459.0', '249.0', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",bench_press
,,,,,,,,,,,,,
"['309.3333333333333', '166.66666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['300.66666666666663', '170.66666666666666', '1']","['282.0', '147.33333333333331', '1']","['306.66666666666663', '148.66666666666666', '1']","['282.66666666666663', '132.0', '1']","['308.66666666666663', '134.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['262.0', '170.0', '1']","['224.0', '173.33333333333331', '1']","['243.33333333333331', '176.66666666666666', '1']","['244.66666666666666', '192.66666666666666', '1']","['258.0', '195.33333333333331', '1']",bench_press
,,,,,,,,,,,,,
"['1', '1', '0']","['93', '159', '1']","['145', '184', '1']","['88', '138', '1']","['148', '146', '1']","['89', '112', '1']","['146', '117', '1']","['64', '175', '1']","['111', '179', '1']","['16', '203', '1']","['112', '201', '1']","['24', '260', '1']","['119', '276', '1']",bench_press
